Object_ID;class;height_cm;weight_kg;body fat_%;diastolic;systolic;gripforce;sit and bend forward_cm;sit-ups counts;broad jump_cm;age;gender
5594;Good-B;184.7;91.6;27.3;90;151;44.6;13.1;44;208;42;1
5595;Poor-D;172.9;76.4;26;70;122;31;14.5;50;220;21;1
5596;Excellent-A;173;72.1;11.8;76;118;51.4;23.4;61;250;29;1
5597;Poor-D;163.8;75.1;32.9;74;126;35.2;16;27;173;22;0
5598;Excellent-A;160.9;48.04;18.4;69;102;25;21.5;42;170;21;0
5599;Excellent-A;160;46.86;21.3;72;108;22.8;26.9;48;173;26;0
5600;Common-C;159.6;48.38;27.5;67;113;21.1;14.4;13;146;54;0
5601;Good-B;179.6;82.88;16.1;73;126;51.1;10.8;51;232;25;1
5602;Common-C;167;65.7;19.1;80;135;44.9;21.8;43;223;26;1
5603;Poor-D;174;87.3;23.6;92;151;41.5;14.7;51;183;53;1
5604;Common-C;170.8;73.5;23.1;91;138;45.8;11.6;35;204;44;1
5605;Poor-D;181.9;63.4;13.5;69;118;39.5;6.2;35;230;21;1
5606;Common-C;171.6;78;19.5;75;152;43;8.9;44;190;22;1
5607;Excellent-A;167;59.3;24.7;56;125;27.9;29.3;46;177;24;0
5608;Common-C;171.8;71.7;19.8;60;129;38.4;8.4;63;227;24;1
5609;Poor-D;150.8;68.8;43.2;82;149;25.6;21.3;23;145;52;0
5610;Good-B;176.7;80.6;22.2;78;117;43.8;12.7;45;222;48;1
5611;Poor-D;153.1;70.2;35.3;73;126;25.4;13;39;108;34;1
5612;Good-B;167.7;67.7;25.1;69;149;36.2;8.1;29;200;61;1
5613;Excellent-A;176.1;74.4;21.7;76;123;49.4;16.9;47;225;44;1
5614;Common-C;151.8;40.3;18.4;64;113;24.2;13.6;33;160;57;0
5615;Excellent-A;177.9;78.3;12.3;78;127;61.2;14.6;57;217;37;1
5616;Poor-D;152.3;49.5;31;62;100;25.6;21.7;0;131;60;0
5617;Excellent-A;165.4;64.9;20.3;89;129;41.8;19.1;54;246;37;1
5618;Good-B;180.7;100.2;29.1;84;135;64.4;9.6;52;239;30;1
5619;Good-B;168.6;78.3;29.3;86;148;50.9;14.9;27;161;61;1
5620;Excellent-A;171;74.7;21.1;89;139;47.5;22.8;48;227;38;1
5621;Poor-D;163.3;55.4;36.7;75;124;20.8;-9;25;119;47;0
5622;Good-B;157.6;58.1;32;75;156;24.9;17;22;132;56;0
5623;Poor-D;147;64.4;45.7;73;126;12.9;8.4;2;110;51;0
5624;Good-B;165;59.3;28.7;90;128;32;23;40;185;48;1
5625;Good-B;172.2;71.28;22.8;63;112;44;11.8;54;226;27;1
5626;Excellent-A;169;55.7;19.4;74;115;23.5;18.8;42;183;25;0
5627;Common-C;173.7;76.2;19.6;93;142;45;11.8;46;224;49;1
5628;Good-B;163.8;74.1;35.4;75;134;33.2;23.6;37;152;26;0
5629;Good-B;152.3;61.3;25.8;51;123;25.4;24.5;16;122;56;0
5630;Poor-D;175.9;75.4;21.8;79;135;43.5;1.4;54;222;24;1
5631;Excellent-A;155.2;49.6;23.8;72;119;23.2;28.5;55;191;23;0
5632;Poor-D;168.5;79.1;32.4;83;156;36.8;1.7;21;171;60;1
5633;Excellent-A;180.1;71.9;11;85;140;51.2;23.1;56;250;24;1
5634;Poor-D;175.7;65.2;14.2;76;112;34.1;1.3;33;179;46;1
5635;Common-C;165.1;67.8;24.2;99;152;34.7;17.1;19;196;64;1
5636;Poor-D;185.2;95;22.9;77;146;57.9;16.2;0;242;24;1
5637;Common-C;161.9;57.3;31.7;66;103;21.8;24.8;37;158;34;0
5638;Poor-D;177.3;85;21.4;93;144;38;3.4;37;171;40;1
5639;Excellent-A;159.2;68.7;26.22377;82;138;26.9;27.5;43;194;28;0
5640;Poor-D;164.7;62.4;38.5;64;107;22.2;20;22;150;24;0
5641;Excellent-A;158.8;56.8;19.4;77;119;42.8;15.1;55;225;26;1
5642;Poor-D;162.6;71.3;40.5;93;148;24.8;4.5;23;103;58;0
5643;Poor-D;181.7;65.68;12.4;80;120;38.9;4.2;48;198;26;1
5644;Common-C;167.9;68.2;18.7;80;137;37.2;13.8;53;212;40;1
5645;Excellent-A;161.4;65.5;30.9;78;122;43.5;27.4;60;227;27;0
5646;Common-C;177.7;71.4;22;79;140;43;14.6;20;180;61;1
5647;Poor-D;182.8;68.9;16.4;77;135;24.9;-7;42;188;21;1
5648;Good-B;175.3;63.4;13.9;69;106;41.7;11;48;220;25;1
5649;Good-B;180.2;79.1;20;68;120;46.1;15.5;51;225;26;1
5650;Poor-D;176.2;94.5;26.5;68;132;47.4;-12.3;47;183;21;1
5651;Common-C;160;57.34;32.4;77;139;23;18.9;20;140;48;0
5652;Good-B;170.5;76.5;26;82;156;40.5;14.9;35;180;61;1
5653;Common-C;174.2;75.5;17;67;103;50.7;13.4;57;224;23;1
5654;Good-B;167.6;67.46;24.1;73;135;38;7.9;33;186;61;1
5655;Excellent-A;160.3;52;22.7;86;129;27.5;20.6;51;183;21;0
5656;Good-B;162.8;53;18.4;74;116;28.5;22.8;51;193;37;0
5657;Poor-D;154.9;67.3;39.5;92;159;26.7;20;20;153;49;0
5658;Common-C;169.7;69.1;33.4;86;134;25.9;18.5;30;139;38;0
5659;Good-B;159.1;57;24;76;116;30.2;26.7;26;158;47;0
5660;Poor-D;176.4;85.5;32.9;88;148;41.2;7.9;36;200;27;1
5661;Common-C;169;49.7;21.6;87;154;20.4;14.2;22;125;63;1
5662;Good-B;180.3;92.4;16.2;77;132;53;11.4;50;242;27;1
5663;Poor-D;174.9;81.1;25.7;86;133;51.3;8.5;41;215;45;1
5664;Good-B;178.5;89.9;24.3;84;129;55.2;17.4;43;235;34;1
5665;Poor-D;176.3;80.4;19.1;90;137;44.4;13.3;38;198;50;1
5666;Good-B;155.1;48.1;25.3;64;100;24;28.7;28;158;25;0
5667;Poor-D;158.1;55.2;25;74;136;22.1;3.4;16;123;54;0
5668;Excellent-A;177.4;75.5;17.3;96;139;48.8;23.3;69;276;23;1
5669;Poor-D;169.3;59.6;25.9;81;144;34;6.5;31;212;21;1
5670;Excellent-A;174.2;73.2;18;91;150;39.3;16.9;61;218;26;1
5671;Excellent-A;182.9;77.32;14.2;80;120;49.2;18.5;57;227;26;1
5672;Common-C;179.8;70.3;8.4;80;120;52.3;8.9;45;190;21;1
5673;Good-B;168.1;53.7;17.3;83;123;33;23.3;54;211;23;1
5674;Excellent-A;164.6;61.8;30.1;94;135;32;19.2;44;172;25;0
5675;Common-C;181;80.3;22.7;88;120;41.2;20.9;44;213;31;1
5676;Excellent-A;164.6;62.9;12.8;62;114;45.6;20.7;75;230;21;1
5677;Good-B;172;67.8;20.7;84;132;43.6;17.1;42;197;40;1
5678;Good-B;165.3;65.5;34.7;70;127;30.6;22.2;24;147;62;0
5679;Excellent-A;168;71;17.7;93;149;53.1;24.3;68;245;28;1
5680;Good-B;155;51.7;30.9;91;131;23.8;20.6;30;169;22;0
5681;Common-C;170.6;75.5;16.5;58;119;53.2;18.6;49;232;34;1
5682;Good-B;163.6;69.76;25.4;82;117;39.2;19;29;180;60;1
5683;Poor-D;170.2;83.6;29.5;98;150;43.4;-0.2;36;210;43;1
5684;Good-B;181.3;64.8;10.1;77;125;43.9;13.2;51;256;22;1
5685;Good-B;171.7;87.5;25.8;83;134;44.7;18.5;58;209;25;1
5686;Good-B;157.4;63.5;31.7;76;117;24.1;17.3;16;124;60;0
5687;Common-C;155.7;57.9;31;84;130;22.4;15.6;13;120;56;0
5688;Common-C;159;52.96;31.2;55;99;22.5;18.6;19;141;38;0
5689;Poor-D;164.2;64.7;29.1;87;120;29.5;15.9;20;176;47;1
5690;Good-B;157.9;50.7;30.3;89;149;22.8;17.6;42;163;46;0
5691;Good-B;180.5;78.5;26.9;67;118;49.7;15;49;168;31;1
5692;Common-C;167;58.4;17.5;83;130;43.4;12.6;35;222;39;1
5693;Common-C;180.4;76.4;11.7;62;113;44.3;13.3;42;243;22;1
5694;Common-C;184.1;72.98;17.7;83;121;45.5;15.5;41;247;28;1
5695;Good-B;160;62.5;34.3;76;119;29;20.6;37;145;24;0
5696;Excellent-A;164;56.3;25.1;73;123;28.3;23.7;41;139;28;0
5697;Common-C;180.4;69.72;17.6;77;133;45.2;20.1;43;230;33;1
5698;Good-B;170;55.7;10.8;65;111;43;18.7;53;226;26;1
5699;Excellent-A;163.3;54.9;22;72;136;29.3;23.5;32;165;35;0
5700;Poor-D;172;76.4;25.9;93;148;40.5;12.6;31;193;48;1
5701;Good-B;167.4;80.8;29.1;58;137;43.8;16.8;28;179;61;1
5702;Poor-D;160.9;73.44;29.2;88;131;41.3;14.3;47;172;51;1
5703;Common-C;164.4;63.4;22.5;88;154;34.6;6;56;212;25;1
5704;Common-C;162;53.8;29;80;120;27;10.8;25;140;22;0
5705;Poor-D;168.2;73.4;29.6;85;155;35.3;8.2;33;174;54;1
5706;Common-C;168.1;71.3;31.8;83;130;25.9;18.1;43;175;28;0
5707;Excellent-A;164;66.7;21.9;68;146;41.3;20.9;40;210;54;1
5708;Poor-D;163.6;54.2;25.1;62;106;18.3;15.1;7;112;56;0
5709;Good-B;171;67.6;20.4;81;147;40.4;17.5;46;240;27;1
5710;Good-B;166;83.6;29.2;87;143;47.9;20.4;53;211;26;1
5711;Poor-D;167.5;74.8;31.4;81;156;33.6;8.1;24;115;63;1
5712;Common-C;171.5;71.8;23.4;74;126;42.1;10;49;196;28;1
5713;Excellent-A;161.1;64.4;32.6;69;125;25.2;20.1;26;148;61;0
5714;Common-C;157.9;42.6;23.7;70;118;17.4;13.5;28;131;25;0
5715;Common-C;181.5;76.7;22.4;99;160;46.8;7.4;54;192;35;1
5716;Poor-D;161.3;51.4;31.1;69;117;21.2;4.2;10;100;59;0
5717;Good-B;155.6;52.5;25.7;67;125;29.7;18.8;49;172;23;0
5718;Excellent-A;153.9;53.8;32.9;74;124;21.7;28;33;150;58;0
5719;Poor-D;180.8;73.3;14.1;91;117;45.6;-0.4;47;230;37;1
5720;Good-B;178.7;74.8;12.3;79;158;54.5;17.4;59;233;22;1
5721;Excellent-A;185;87.6;18.8;50;106;59;20;50;215;38;1
5722;Excellent-A;158.7;54.7;23;93;145;35;16.1;45;208;42;1
5723;Excellent-A;155.8;47.8;22.1;63;101;21.4;23.2;56;192;25;0
5724;Common-C;171.8;65;17.5;72;116;36.7;27.8;23;203;55;1
5725;Good-B;173;63.6;17.9;80;144;40.3;17.8;53;217;34;1
5726;Common-C;181.9;71.8;17.5;74;139;39.6;5.4;23;172;63;1
5727;Good-B;173.2;78.8;22.1;74;146;43.5;15.1;55;215;26;1
5728;Poor-D;177.4;91;28;82;140;43.8;1.2;56;202;34;1
5729;Excellent-A;169.6;72.2;21.9;94;150;45.4;19.2;53;215;57;1
5730;Good-B;168;73;20.5;84;127;41.8;12.6;27;190;64;1
5731;Poor-D;151.8;54.6;32.5;92;148;26;10.4;18;135;48;0
5732;Good-B;150;50.5;32.8;64;112;22.9;16.5;14;125;62;0
5733;Good-B;179.4;80.68;20.6;86;141;35;14;33;178;53;1
5734;Excellent-A;163.7;72.7;28.1;83;180;40.5;23;38;185;60;1
5735;Excellent-A;162;54;32.3;82;121;23.7;25;52;182;28;0
5736;Good-B;183.2;94.42;21.2;89;150;52.3;20.2;51;235;38;1
5737;Poor-D;190.5;101.1;20;76;140;50.7;-0.5;41;227;34;1
5738;Poor-D;150.1;42.3;22.4;75;104;16.4;15.8;12;120;51;0
5739;Poor-D;173.5;73.1;19.7;72;134;37.1;2.5;65;238;26;1
5740;Poor-D;171.3;85.5;37.2;92;152;25.7;3.3;29;196;24;1
5741;Good-B;150.5;52.3;26.1;68;105;24;26;30;157;29;0
5742;Excellent-A;174.5;79;20.8;80;129;51.9;22;55;234;37;1
5743;Poor-D;172.6;63.1;15.5;79;136;40.6;-1;41;234;23;1
5744;Excellent-A;169.6;75.5;16.4;81;142;50;23.1;59;239;33;1
5745;Excellent-A;165.5;61.1;16.3;55;107;45.6;19.4;53;254;38;1
5746;Good-B;181.7;81.5;24.7;99;150;54.2;12.7;55;200;25;1
5747;Common-C;169.9;75.1;22.2;89;129;46.6;16.8;31;214;47;1
5748;Poor-D;160.4;64;24.4;93;154;33.7;15.1;21;217;59;1
5749;Good-B;176.5;72.5;13.1;58;123;44.3;14.3;51;220;39;1
5750;Good-B;177.2;76.3;12.2;94;139;37.7;9.7;41;198;43;1
5751;Common-C;178.1;76.3;20.7;77;129;39.7;13.8;40;192;59;1
5752;Excellent-A;168.9;75.7;14.4;83;140;53.1;21.3;64;251;38;1
5753;Excellent-A;169.4;58.1;22.4;72;109;27.9;30.4;35;196;37;0
5754;Excellent-A;170.9;63.68;13.5;83;140;39.6;18.4;41;198;57;1
5755;Poor-D;184;81.6;21.6;80;143;26.6;12.2;37;213;30;1
5756;Excellent-A;165.5;56.5;18.59;78;131;26.8;22.7;39;169;44;0
5757;Excellent-A;163.6;68.8;12;71;129;52.9;22.5;71;262;31;1
5758;Common-C;166.2;62.9;18.8;84;134;34.6;10.4;35;225;45;1
5759;Excellent-A;171.1;72;24.4;88;143;49.7;20.6;47;220;37;1
5760;Excellent-A;159.8;57.9;27.7;71;153;25.4;21.5;43;147;62;0
5761;Poor-D;164;65;23.5;85;144;27.8;-3.2;23;178;63;1
5762;Poor-D;168.7;75.2;25.3;92;149;47.1;12.5;50;229;39;1
5763;Good-B;178.6;91.2;30.5;95;157;53.8;12.4;48;208;44;1
5764;Excellent-A;158.7;60.7;29.7;78;117;28.7;21.8;40;174;21;0
5765;Good-B;159;61.3;27.6;92;149;29.3;16.3;28;142;61;0
5766;Good-B;158.5;60.5;34.3;84;122;25.7;21;30;150;61;0
5767;Poor-D;175.3;80.7;31.3;81;118;32.7;12;19;194;23;1
5768;Poor-D;170.8;80.2;33.2;91;124;33.7;7.8;38;185;34;1
5769;Excellent-A;157.3;52.5;28.8;87;142;21.6;23.4;22;148;57;0
5770;Poor-D;162.7;52.9;19.4;83;140;36.6;11.5;19;189;53;1
5771;Poor-D;154.8;61;34.2;83;123;20.7;13.9;26;150;54;0
5772;Excellent-A;163.6;60.2;29.4;62;109;29.3;18.5;42;174;31;0
5773;Good-B;163.3;66.62;36.6;94;145;30;23.2;19;137;50;0
5774;Excellent-A;152.7;48.6;31.5;66;118;23.1;19.6;24;142;62;0
5775;Poor-D;143.6;53.9;32.7;76;120;17.1;16.8;1;86;53;0
5776;Poor-D;173;84.2;35.3;96;146;44.5;9.7;19;178;40;1
5777;Excellent-A;159.4;55.8;27;87;128;37.3;19.9;54;181;25;0
5778;Poor-D;173.8;70.9;19.7;86;148;40.9;3.1;36;207;39;1
5779;Poor-D;159.9;66.6;40.3;66;114;15.3;4.1;27;129;22;0
5780;Excellent-A;171.7;67.6;31.3;91;138;30.7;27.5;48;185;37;0
5781;Common-C;168.7;72.3;23.1;72;119;37.1;6.7;50;181;24;1
5782;Excellent-A;175.7;75.6;9.3;76;130;58.4;20.9;64;245;32;1
5783;Excellent-A;180.1;75.3;15;79;147;47.8;22.8;59;237;23;1
5784;Excellent-A;160.1;57.7;21.5;92;149;26.4;21.3;36;151;50;0
5785;Excellent-A;174;70.3;16.4;86;118;52;14.9;56;247;25;1
5786;Good-B;168.8;60.2;22.6;65;117;27.5;21.9;35;162;25;0
5787;Excellent-A;170.2;56;23.3;81;128;29.2;31.3;46;202;22;0
5788;Good-B;172.5;74.7;24.4;82;151;44.3;10.5;27;175;62;1
5789;Common-C;162.5;57.8;30.3;93;158;23.7;20.2;8;105;61;0
5790;Common-C;153.7;47.3;29.1;57;107;24.8;23;13;125;56;0
5791;Common-C;166.5;51;24.9;77;107;24.6;17.3;24;117;21;0
5792;Excellent-A;170.3;72.3;16.6;62;115;49.3;29.1;59;239;28;1
5793;Common-C;156.8;55;32.4;80;120;19.7;20.4;26;140;34;0
5794;Common-C;166.1;54.5;20.9;90;129;40.4;11.4;44;212;28;1
5795;Excellent-A;165.3;60.8;22.1;81;118;36;14.7;36;200;59;1
5796;Common-C;190;86.9;14.5;65;122;57.4;22;44;197;27;1
5797;Excellent-A;177.1;67.6;16.6;72;140;39.9;14.6;50;243;40;1
5798;Common-C;170.4;61.1;15.6;88;145;32.3;7.5;51;211;26;1
5799;Common-C;167.6;60.1;20.5;94;150;43.1;13.5;27;199;50;1
5800;Poor-D;177.5;77.2;24;67;108;49.3;-0.5;35;210;30;1
5801;Common-C;163.7;65.3;22.1;82;147;35.8;9.3;43;198;24;1
5802;Good-B;170.2;62.5;21.9;83;144;32.8;14.4;32;182;53;1
5803;Excellent-A;167.8;51.8;23.1;97;132;31.3;23;46;191;23;0
5804;Excellent-A;174.3;73.7;20.4;89;150;57.8;16.4;51;226;30;1
5805;Common-C;165.8;63.5;34;75;133;27.5;15.2;28;157;26;0
5806;Poor-D;175.8;97.4;36.6;99;155;3.5;5.3;35;210;28;1
5807;Common-C;167.3;51.3;18.2;79;123;26.2;13.8;22;181;38;0
5808;Poor-D;156.2;68.1;34.4;90;144;28.7;16.9;28;169;45;0
5809;Good-B;167;71.3;25.1;99;143;42.4;13;57;194;24;1
5810;Good-B;171.5;71.2;27.8;92;130;41.3;11.8;49;204;29;1
5811;Poor-D;168.3;73.38;28.2;65;127;35.4;9.6;25;185;55;1
5812;Excellent-A;159.1;64.5;35.5;63;123;27.6;23.1;22;116;59;0
5813;Poor-D;157.8;60.4;36;76;109;18.5;23.5;26;121;26;0
5814;Poor-D;176.6;93;31.2;88;148;46.5;10;27;196;37;1
5815;Good-B;169.4;70.5;26.5;82;148;35.5;13.4;25;132;63;1
5816;Common-C;181.4;84.9;21.2;72;125;51.7;17.3;41;203;39;1
5817;Good-B;188;73.3;15.6;80;132;54.4;16.9;45;216;26;1
5818;Good-B;173.5;85.3;30.3;86;133;49.1;13;41;198;32;1
5819;Common-C;156.8;60.4;32.3;82;152;22.7;14.7;20;128;59;0
5820;Good-B;170.5;77.9;19.6;79;142;45.1;13.5;28;164;62;1
5821;Excellent-A;156.8;58.8;32.1;55;113;23.5;25.4;29;171;52;0
5822;Common-C;171.4;64.4;28;51;96;30.6;12;46;191;36;0
5823;Good-B;157.7;59.6;31.4;61;118;31;16.9;36;175;47;0
5824;Poor-D;182.3;78.4;15;69;125;45.4;2.7;57;209;22;1
5825;Good-B;168.8;66.02;19;80;120;40.1;12.3;52;202;58;1
5826;Excellent-A;172;67.9;15.9;76;135;34.3;22.5;51;186;64;1
5827;Common-C;167.4;53.4;10.7;65;115;40.7;14.8;27;196;50;1
5828;Excellent-A;163.4;68.1;23.8;79;155;36.5;19;33;187;63;1
5829;Excellent-A;167.2;70.4;24;83;144;44.7;16;42;196;48;1
5830;Excellent-A;167.4;69.2;26;78;132;36.2;14.9;39;209;55;1
5831;Poor-D;164.5;64.7;25.6;65;100;32.5;13.5;30;176;21;1
5832;Common-C;161.9;46.7;21.4;84;140;25.4;16.4;23;131;41;0
5833;Poor-D;177.3;87;21.2;80;139;57.6;17.3;51;221;23;1
5834;Common-C;172;69.1;19.8;72;118;39.4;5.2;22;188;62;1
5835;Common-C;169;74.5;24.9;93;146;52;8.3;43;230;41;1
5836;Excellent-A;173.6;70.8;14.4;64;123;51.4;18;56;255;38;1
5837;Good-B;162.5;52.3;25;74;114;21.8;23.7;53;184;21;0
5838;Excellent-A;175;73;12.1;71;134;48;22;55;243;32;1
5839;Common-C;169.8;68.78;18;89;159;44.3;4.2;35;188;62;1
5840;Good-B;171.6;74.3;19.3;77;119;47.5;14.6;56;217;27;1
5841;Good-B;169.1;66.5;18.7;68;116;46.9;10.4;51;209;43;1
5842;Common-C;168.5;67;18.6;77;122;40.6;2.9;22;155;61;1
5843;Poor-D;158;48.86;35.1;48;92;17.4;-10.9;40;118;29;0
5844;Poor-D;153.3;61.5;39.3;75;147;22.7;9.4;8;140;37;0
5845;Poor-D;162.8;65.8;23.6;79;121;37.9;-3.9;33;163;56;1
5846;Good-B;164.4;57.3;26.2;61;100;29.1;24.6;30;159;32;0
5847;Good-B;153;44.7;27.7;80;120;24.1;16.8;29;155;43;0
5848;Good-B;175.3;74.9;11.9;89;129;48.3;13;50;246;36;1
5849;Good-B;162.2;62.1;37.2;71;145;28.1;26.6;21;110;62;0
5850;Poor-D;172.6;70;18.3;81;142;30.4;-2;30;211;46;1
5851;Good-B;169.1;67.5;14.4;81;134;38.7;29.7;62;232;23;1
5852;Common-C;178;80;14.8;83;145;37.4;21;48;232;25;1
5853;Common-C;179.1;85.8;20.8;63;135;47.3;9;43;232;24;1
5854;Common-C;185;83.4;14;83;119;53;7;45;200;24;1
5855;Excellent-A;161.4;53.52;23.5;79;109;32;22.3;52;182;23;0
5856;Excellent-A;172.4;67.5;18.6;86;124;46.3;25.4;60;226;42;1
5857;Common-C;155.7;59;26;71;118;33.1;11.5;50;151;47;0
5858;Poor-D;169.9;66.5;20;93;146;41.1;-6.7;31;205;34;1
5859;Poor-D;175.7;63.54;11.8;83;132;42.3;-4.3;43;233;23;1
5860;Good-B;173.2;72.6;15.3;88;139;39.2;15.7;55;233;28;1
5861;Excellent-A;156.1;55;25.4;80;121;26.9;20.7;50;185;34;0
5862;Poor-D;172.6;89;23.3;79;130;41.3;-7.4;49;218;46;1
5863;Poor-D;178.9;82;24.7;92;156;38.9;5.1;28;225;38;1
5864;Poor-D;179.5;76.7;19;86;132;34.5;3.7;52;204;29;1
5865;Good-B;170.5;64.5;12.4;62;124;44.1;28.1;48;215;22;1
5866;Poor-D;170;67.7;22.3;86;131;43.2;0.5;31;206;40;1
5867;Poor-D;169.5;79.1;28.1;88;139;42;0.4;24;200;48;1
5868;Good-B;174;82.2;15.4;65;141;43.8;18.8;51;213;23;1
5869;Good-B;166;70.6;29.1;82;122;44.8;12.5;63;185;26;1
5870;Excellent-A;153.8;53.6;30;61;118;25.9;27.1;54;172;22;0
5871;Good-B;157.3;54.1;30.5;77;126;23.7;21.5;27;130;57;0
5872;Poor-D;182.8;70.6;21.2;67;117;46.6;-7.3;18;190;22;1
5873;Excellent-A;165.9;62.4;21.7;70;118;31.7;27.5;51;201;21;0
5874;Poor-D;157.1;68.9;42.8;70;121;22.6;16.5;28;147;21;0
5875;Excellent-A;162.9;72.2;21.4;72;102;49;21.6;65;237;24;1
5876;Excellent-A;173.3;79.54;22.5;87;137;47.9;22.4;52;228;30;1
5877;Common-C;181.3;82;29.1;75;118;38.4;23.5;34;209;37;1
5878;Good-B;150.8;40.8;24.6;74;129;10.2;18.8;23;139;60;0
5879;Common-C;165.8;64.3;19.4;83;145;34.3;21.6;53;220;36;1
5880;Excellent-A;165.9;65.8;21.8;73;120;31.1;12.8;35;186;63;1
5881;Excellent-A;166.5;71.92;37.7;78;133;28.1;26.6;40;161;27;0
5882;Good-B;170;68.9;18.5;96;143;44.7;21;30;183;60;1
5883;Excellent-A;165.1;51.1;21.1;61;106;28.6;27.8;38;188;31;0
5884;Common-C;189;95.9;13.5;78;136;52.3;20.3;48;242;36;1
5885;Excellent-A;157.5;56.7;33.3;78;123;25.6;20.1;48;163;22;0
5886;Common-C;174.8;86;24.2;80;129;39.3;21.2;40;195;52;1
5887;Excellent-A;174.3;59.48;13;70;119;36.7;16.1;53;233;28;1
5888;Excellent-A;170.5;72.1;19.5;81;148;39.2;17.6;33;208;60;1
5889;Poor-D;162.4;75.4;30.1;63;105;36.4;11.7;29;173;39;1
5890;Good-B;167.2;75.9;22.8;83;150;42.1;15.9;39;195;60;1
5891;Common-C;154.5;53.4;31.7;65;119;24.3;24;19;136;35;0
5892;Excellent-A;172.6;75.1;37;80;126;29.8;21.5;44;197;26;0
5893;Excellent-A;161.5;50.1;15;73;132;26.9;19.6;45;170;48;0
5894;Good-B;168;69;11;83;134;45.6;18.6;61;254;40;1
5895;Common-C;158.7;52.5;28.7;91;153;23.9;21.8;9;102;60;0
5896;Excellent-A;169;61.3;24.4;75;116;32.6;20.6;49;183;24;0
5897;Good-B;163.3;53.7;17.4;77;135;28.1;22.9;34;162;41;0
5898;Poor-D;162.5;49.2;26.6;68;102;16.4;11.6;18;147;50;0
5899;Poor-D;152.6;52.2;27.9;81;125;17.5;4.3;25;131;60;0
5900;Poor-D;160.2;67.9;35.15;85;142;29.5;16.6;24;144;41;0
5901;Excellent-A;170.3;73.4;14.3;85;130;51.2;18.2;53;217;42;1
5902;Excellent-A;170.6;66;21.2;83;121;43.8;16.1;52;236;29;1
5903;Excellent-A;163.2;51.84;23;61;116;27.7;22.2;43;172;27;0
5904;Excellent-A;173.1;66;11.8;69;124;48.9;27.8;56;272;26;1
5905;Poor-D;160.4;86.5;46;79;133;27.4;3.5;5;91;40;0
5906;Poor-D;158.1;58.5;31.9;79;121;20.7;10.6;23;151;46;0
5907;Excellent-A;157.8;61.5;30;82;137;31.2;20.8;55;191;22;0
5908;Common-C;187.8;93.7;16.1;83;156;48.7;21;51;232;24;1
5909;Poor-D;160.1;66.7;37.8;86;135;26.3;19.3;23;150;42;0
5910;Good-B;171.4;64.8;16.4;69;122;40.1;19.9;29;193;60;1
5911;Common-C;174.7;86.1;23.8;89;142;46.9;13.7;57;277;21;1
5912;Poor-D;171.7;88.1;31;84;144;45.7;17.8;45;210;28;1
5913;Poor-D;154.5;61.5;37.2;90;139;27.5;6.4;23;116;35;0
5914;Good-B;180.8;79.8;13.9;62;135;45.3;19.5;60;241;25;1
5915;Good-B;172.8;70.34;19.8;77;126;47;20;48;219;26;1
5916;Good-B;170.7;64.9;22.7;85;132;40.7;16.1;51;218;23;1
5917;Excellent-A;175;76.9;13.3;71;150;59.1;21.5;57;260;30;1
5918;Excellent-A;182.9;82.7;17;67;123;50.9;23.9;59;238;22;1
5919;Good-B;170.8;73.2;19.2;96;142;41.6;9.3;46;178;49;1
5920;Good-B;163.9;50.9;28.3;67;132;29.5;18.7;47;192;23;0
5921;Common-C;175.2;83.6;22.8;99;151;46.3;11.8;36;232;42;1
5922;Poor-D;168.7;67.2;29.6;95;156;34.1;-5.9;31;170;46;1
5923;Excellent-A;175.2;80.3;27.6;82;139;46.4;20.2;55;242;29;1
5924;Excellent-A;177.4;72.1;11.8;88;141;43;21.5;46;265;38;1
5925;Common-C;167;71;22.6;82;132;48.5;17;48;205;22;1
5926;Good-B;156;60.3;32.3;83;137;25.2;23;13;152;60;0
5927;Good-B;167.9;75.94;24.9;76;130;39.2;10.6;43;218;41;1
5928;Poor-D;165.1;79.2;30.3;97;136;40;2.9;36;173;48;1
5929;Poor-D;168.5;74.5;23.5;55;116;43.9;-8;45;205;22;1
5930;Excellent-A;169.7;64.7;18.7;70;137;35.3;20;63;241;22;1
5931;Common-C;173.5;74.8;23.5;76;120;40.9;4.1;36;175;57;1
5932;Common-C;169;54.6;25.7;80;120;28.6;16.6;24;159;64;1
5933;Common-C;148;42;22.8;62;104;22.4;23.8;26;155;21;0
5934;Poor-D;184.7;91;22;84;143;48.2;-9.5;48;227;30;1
5935;Good-B;162.5;66.4;28.1;89;134;38.9;12;40;188;55;1
5936;Common-C;175.8;56.5;11;71;114;40.9;12.8;51;151;23;1
5937;Good-B;170.2;73.2;11.4;76;132;49.2;15.1;61;242;21;1
5938;Good-B;166.3;63.6;13.5;68;113;36.5;22.9;61;230;29;1
5939;Common-C;147.4;53.64;34.6;83;154;17.4;24.4;31;125;54;0
5940;Poor-D;152.7;63.8;39.9;90;151;27.1;18.2;0;101;59;0
5941;Good-B;174.5;70.3;12;68;121;44.7;10.6;50;214;28;1
5942;Common-C;160;48.5;31.1;63;111;23.5;18.9;22;135;25;0
5943;Common-C;170;63;10.4;64;128;34.6;19.3;43;232;25;1
5944;Good-B;163.7;70.2;27.3;67;120;31.5;24.2;41;153;24;0
5945;Good-B;166.1;68.1;21.6;71;126;43.2;19.1;39;208;48;1
